author,author-pid,paper,conference,year,title,Faculty,Position,Gender,Management,Area
Sourav S. Bhowmick,b/SSBhowmick,conf/dexa/DhyaniBN02,DEXA,2002,Deriving and Verifying Statistical Distribution of a Hyperlink-Based Web Page Quality Metric.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dexa/DhyaniBN02,DEXA,2002,Deriving and Verifying Statistical Distribution of a Hyperlink-Based Web Page Quality Metric.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/dexaw/DhyaniBN02,DEXA Workshops,2002,Web Informetrics: Extending Classical Informetrics to the Web.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/DhyaniBN02,DEXA Workshops,2002,Web Informetrics: Extending Classical Informetrics to the Web.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/ecweb/DhyaniBN02,EC-Web,2002,Modelling and Predicting Web Page Accesses Using Burrell's Model.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/ecweb/DhyaniBN02,EC-Web,2002,Modelling and Predicting Web Page Accesses Using Burrell's Model.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/er/LiuLN02,ER,2002,Wiccap Data Model: Mapping Physical Websites to Logical Views.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Aixin Sun,78/5155,conf/ercimdl/SunLN02,ECDL,2002,Personalized Classification for Keyword-Based Category Profiles.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Wee Keong Ng,n/WeeKeongNg,conf/ercimdl/SunLN02,ECDL,2002,Personalized Classification for Keyword-Based Category Profiles.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/jcdl/LimGLNKH02,JCDL,2002,G-Portal: a map-based digital library for distributed geospatial and georeferenced resources.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/pakdd/OngNL02,PAKDD,2002,Mining Relationship Graphs for Effective Business Objectives.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/ssdbm/LiuLN02,SSDBM,2002,Efficient k Nearest Neighbor Queries on Remote Spatial Databases Using Range Estimation.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/widm/LiuNLL02,WIDM,2002,A visual tool for building logical data models of websites.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Aixin Sun,78/5155,conf/widm/SunLN02,WIDM,2002,Web classification using support vector machine.,Sun Aixin,Associate Professor,M,N,Information Retrieval
Wee Keong Ng,n/WeeKeongNg,conf/widm/SunLN02,WIDM,2002,Web classification using support vector machine.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/wise/WoonNL02,WISE,2002,Online and Incremental Mining of Separately-Grouped Web Access Logs.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/wise/WoonNL02a,WISE Workshops,2002,Evaluating Web Access Log Mining Algorithms: A Cognitive Approach.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/wise/2002-1,WISE,2002,"3rd International Conference on Web Information Systems Engineering, WISE 2002, Singapore, December 12-14, 2002, Proceedings",Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/wise/2002-2,WISE Workshops,2002,"3rd International Conference on Web Information Systems Engineering Workshops, WISE 2002 Workshops, Singapore, December 11, 2002, Proceedings",Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,journals/dke/BhowmickNM01,,2001,Schemas for web data: a reverse engineering approach.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,journals/dke/BhowmickNM01,,2001,Schemas for web data: a reverse engineering approach.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,journals/expert/X01a,,2001,Ontologies and Electronic Commerce.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/cikm/DasNW01,CIKM,2001,Rapid Association Rule Mining.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dasfaa/LiuNL01,DASFAA,2001,Improving the Fairness of Timely Refresh of Web Views.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexa/LiuNL01,DEXA,2001,Query Integration for Refreshing Web Views.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexa/LiNL01,DEXA,2001,ViDE: A Visual Data Extraction Environment for the Web.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/dexa/BhowmickNM01,DEXA,2001,On Formulation of Disjunctive Coupling Queries in WHOWEDA.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dexa/BhowmickNM01,DEXA,2001,On Formulation of Disjunctive Coupling Queries in WHOWEDA.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/dexa/BhowmickNM01a,DEXA,2001,Imposing Disjunctive Constraints on Inter-document Structure.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dexa/BhowmickNM01a,DEXA,2001,Imposing Disjunctive Constraints on Inter-document Structure.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/LiLHN01,DEXA Workshop,2001,An Information Concierge for the Web.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/ZhaoNL01,DEXA Workshop,2001,Cooperative Multi-Attribute Bilateral Online Negotiation for E-Commerce.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/wise/WoonND01,WISE (1),2001,Fast Online Dynamic Association Rule Mining.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,journals/cj/BhowmickMNL00,,2000,Data Visualization Operators for WHOWEDA.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,journals/cj/BhowmickMNL00,,2000,Data Visualization Operators for WHOWEDA.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,journals/debu/LimN00,,2000,An Overview of the Agent-Based Electronic Commerce System (ABECOS) Project.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,journals/sigecom/NgYL00,,2000,Heterogeneous product description in electronic commerce.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,journals/www/BhowmickMNL00,,2000,Cost-benefit analysis of web bag in a web warehouse: An analytical approach.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,journals/www/BhowmickMNL00,,2000,Cost-benefit analysis of web bag in a web warehouse: An analytical approach.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexa/CaoLN00,DEXA,2000,Storage Management of a Historical Web Warehousing System.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/PandeyNL00,DEXA Workshop,2000,Financial Advisor Agent in a Multi-Agent Financial Trading System.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dl/MohLN00,ACM DL,2000,Re-engineering structures from Web documents.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/dolap/BhowmickNM00,DOLAP,2000,Web Schemas in WHOMEDA.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dolap/BhowmickNM00,DOLAP,2000,Web Schemas in WHOMEDA.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/ecweb/LiuNL00,EC-Web,2000,Keeping a Very Large Website Up-to-date: Some Feasibility Results.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/er/CaoLN00,ER,2000,On Warehousing Historical Web Information.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/icdcs/BhowmickMNL00,ICDCS,2000,Detecting and Representing Relevant Web Deltas using Web Join.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/icdcs/BhowmickMNL00,ICDCS,2000,Detecting and Representing Relevant Web Deltas using Web Join.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/icpads/BhowmickMNL00,ICPADS,2000,Reducing Cognitive Overheads in a Web Warehouse Using Reverse-Osmosis.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/icpads/BhowmickMNL00,ICPADS,2000,Reducing Cognitive Overheads in a Web Warehouse Using Reverse-Osmosis.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/icpads/LinLN00,ICPADS,2000,eBroker: An Agent-Based Query Routing System for Distributed E-Commerce Databases.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/waim/LiuNL00,Web-Age Information Management,2000,Global View Maintenance by Using Inference Relationship among Views.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/wecwis/MohLN00,WECWIS,2000,DTD-Miner: A Tool for Mining DTD from XML Documents.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/wise/LiuNL00,WISE,2000,Model and Research Issues for Refreshing a Very Large Website.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/agents/YapN99,Agents,1999,Are Life-Like Characteristics Useful for Autonomous Agents?,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/cikm/LinXLN99,CIKM,1999,ZBroker: A Query Routing Broker for Z39.50 Databases.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/dasfaa/BhowmickMNL99,DASFAA,1999,Pi-Web Join in a Web Warehouse.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dasfaa/BhowmickMNL99,DASFAA,1999,Pi-Web Join in a Web Warehouse.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/dawak/MadriaBNL99,DaWaK,1999,Research Issues in Web Data Mining.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dawak/MadriaBNL99,DaWaK,1999,Research Issues in Web Data Mining.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexa/XuLN99,DEXA,1999,Cluster-Based Database Selection Techniques for Routing Bibliographic Queries.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexa/LiuNL99,DEXA,1999,On the Feasibility of Website Refresh Queries.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/OngCNL99,DEXA Workshop,1999,"Calling All Agents, Where Are You?",Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/LuahNLLC99,DEXA Workshop,1999,Locating Web Information Using Web Checkpoints.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/PriyadarshiniQLN99,DEXA Workshop,1999,WEDAGEN - A Synthetic Web Database Generator.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dexaw/LiewNLTO99,DEXA Workshop,1999,Non-Repudiation in an Agent-Based Electronic Commerce System.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/icsc/BhowmickMNL99,ICSC,1999,Algebraic Operations on Bags in a Web Warehouse.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/icsc/BhowmickMNL99,ICSC,1999,Algebraic Operations on Bags in a Web Warehouse.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/ideas/BhowmickMNL99,IDEAS,1999,Cost-Benefit Analysis of Web Bag in a Web Warehouse.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/ideas/BhowmickMNL99,IDEAS,1999,Cost-Benefit Analysis of Web Bag in a Web Warehouse.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,journals/corr/cs-DL-9902018,,1999,ZBroker: A Query Routing Broker for Z39.50 Databases,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/adl/NgLHBQ98,ADL,1998,Web Warehousing: An Algebra for Web Information.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/adl/NgLHBQ98,ADL,1998,Web Warehousing: An Algebra for Web Information.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Sourav S. Bhowmick,b/SSBhowmick,conf/dexa/BhowmickNLM98,DEXA,1998,Join Processing in Web Databases.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/dexa/BhowmickNLM98,DEXA,1998,Join Processing in Web Databases.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dl/XuCLN98,ACM DL,1998,Database Selection Techniques for Routing Bibliographic Queries.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dl/LimTLN98,ACM DL,1998,Querying Structured Web Resources.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/er/BhowmickMNL98,ER Workshops,1998,Data Visualization in a Web Warehouse.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/er/BhowmickMNL98,ER Workshops,1998,Data Visualization in a Web Warehouse.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/er/BhowmickNL98,ER,1998,Information Coupling in Web Databases.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/er/BhowmickNL98,ER,1998,Information Coupling in Web Databases.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/er/BhowmickMNL98a,ER Workshops,1998,Web Warehousing: Design and Issues.,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/er/BhowmickMNL98a,ER Workshops,1998,Web Warehousing: Design and Issues.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Sourav S. Bhowmick,b/SSBhowmick,conf/fodo/BhowmickMNL98,FODO,1998,Web Bags - Are They Useful in A Web Warehouse?,Sourav S Bhowmick,Associate Professor,M,N,Data Management
Wee Keong Ng,n/WeeKeongNg,conf/fodo/BhowmickMNL98,FODO,1998,Web Bags - Are They Useful in A Web Warehouse?,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,journals/tkde/NgR97,,1997,Block-Oriented Compression Techniques for Large Statistical Databases.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/adl/LimN97,ADL,1997,A Relational Interface for Heterogeneous Information Sources.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/dcc/ChoiN96,Data Compression Conference,1996,Vector Quantizer Design Using Genetic Algorithms.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/cikm/NgR95,CIKM,1995,Information Synthesis in Statistical Databases.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/icdcs/NgR95,ICDCS,1995,Coterie Templates: A New Quorum Construction Method.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/icde/NgR95,ICDE,1995,Relational Database Compression Using Augmented Vector Quantization.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/icga/NgR95,ICGA,1995,A Preliminary Study of Genetic Data Compression.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/comad/NgR94,COMAD,1994,A Tuple Model for Summary Data Management .,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/hicss/NgR94,HICSS (2),1994,On-Line Detection and Resolution of Communication Deadlocks.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Wee Keong Ng,n/WeeKeongNg,conf/ssdbm/NgR94,SSDBM,1994,A Physical Storage for Efficient Statistical Query Processing.,Ng Wee Keong,Associate Professor,M,N,Cyber Security
Yew-Soon Ong,64/4136,journals/cim/HeCTJOA21,,2021,CIS Publication Spotlight [Publication Spotlight].,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/tcyb/ZhangOWX21,,2021,A Collaborative Multiagent Reinforcement Learning Method Based on Policy Gradient Potential.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/corr/abs-2101-01998,,2021,Can Transfer Neuroevolution Tractably Solve Your Differential Equations?,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/corr/abs-2102-03147,,2021,Graph Joint Attention Networks.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/corr/abs-2102-11693,,2021,Multi-Space Evolutionary Search for Large-Scale Optimization.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/corr/abs-2103-04246,,2021,RNA Alternative Splicing Prediction with Discrete Compositional Energy Network.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/cim/HeGTTJO20,,2020,CIS Publication Spotlight [Publication Spotlight].,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/cim/HeGTTJO20a,,2020,CIS Publication Spotlight [Publication Spotlight].,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/cim/HeGTTJO20b,,2020,CIS Publication Spotlight [Publication Spotlight].,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/cim/HeGTTJO20c,,2020,CIS Publication Spotlight [Publication Spotlight].,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/eaai/HanHOZ20,,2020,Precise object detection using adversarially augmented local/global feature fusion.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/memetic/BaiOHG20,,2020,Multi-task gradient descent for multi-task learning.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/tcyb/HeLKCO20,,2020,Contextual Correlation Preserving Multiview Featured Graph Clustering.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/tec/BaliOGT20,,2020,Multifactorial Evolutionary Algorithm With Online Transfer Parameter Estimation: MFEA-II.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/tnn/00030OT0P20,,2020,"Guest Editorial Special Issue on Structured Multi-Output Learning: Modeling, Algorithm, Theory, and Applications.",Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/tnn/XuSTO0020,,2020,Survey on Multi-Output Learning.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,conf/cvpr/ChanTO20,CVPR,2020,What It Thinks Is Important Is Important: Robustness Transfers Through Input Gradients.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,conf/emnlp/ChanTOZ20,EMNLP (Findings),2020,Poison Attacks against Text Datasets with Conditional Adversarially Regularized Autoencoder.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,conf/iclr/ChanTOF20,ICLR,2020,Jacobian Adversarially Regularized Networks for Robustness.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,conf/ssci/KattanDOA20,SSCI,2020,Genetic Programming Multitasking.,Ong Yew Soon,Professor,M,Y,AI/ML
Yew-Soon Ong,64/4136,journals/corr/abs-2001-08412,,2020,Relational Thematic Clustering with Mutually Preferred Neighbors.,Ong Yew Soon,Professor,M,Y,AI/ML
